,Lat,Lon,cluster_labels
18219,40.01648,-83.060517,-1
18220,40.019748,-82.89005,-1
18221,40.0622979,-82.86917740000001,-1
18222,40.020062,-82.8780605,-1
18223,40.062303799999995,-82.8692105,-1
18224,40.027937,-82.962563,-1
18225,40.032287,-82.909039,-1
18226,40.062304299999994,-82.8692997,-1
18227,40.0633407,-82.8618298,-1
18228,40.062315999999996,-82.869229,-1
18229,40.044709000000005,-82.896997,-1
18230,40.1076842,-83.01951700000001,-1
18231,40.0446598,-82.8970317,-1
18232,40.0622947,-82.8692564,-1
18233,40.031594899999995,-83.0319478,-1
18234,40.059507,-82.867692,-1
18235,40.055813,-82.8663205,-1
18236,40.062298999999996,-82.8692666,-1
18237,40.0608596,-82.8610303,-1
18238,40.056855,-82.86307640000001,-1
18239,40.062311,-82.869162,-1
18240,40.0621896,-82.86902909999999,-1
18241,40.063744,-82.861937,-1
18242,40.062302,-82.869224,-1
18243,40.061431,-82.869015,-1
18244,40.0415804,-83.18144170000001,-1
18245,40.077658500000005,-83.1265426,-1
18246,40.042392299999996,-83.18725340000002,-1
18247,40.0776855,-83.1265458,-1
18248,40.042394099999996,-83.1873097,-1
18249,40.0705961,-83.1199007,-1
18250,40.0413221,-83.1822637,-1
18251,40.0271927,-83.1404232,-1
18252,40.042402100000004,-83.1872839,-1
18253,40.16755429999999,-83.1775879,-1
18254,40.1038956,-83.10969659999999,-1
18255,40.042387100000006,-83.1872613,-1
18256,40.0071031,-83.0465258,-1
18257,40.006992100000005,-83.05474190000001,-1
18258,40.0059985,-83.05267640000001,39
18259,40.0607685,-83.18074279999999,-1
18260,40.042376700000005,-83.1872632,-1
18261,40.0884217,-83.06450290000001,-1
18262,40.077689,-83.1265538,-1
18263,40.0423812,-83.1872786,-1
18264,40.0777098,-83.12635990000001,-1
18265,40.100806799999994,-83.107879,3
18266,40.0978329,-83.00375820000001,-1
18267,40.0981121,-83.00427579999999,-1
18268,40.0979159,-83.0037922,-1
18269,40.10091370000001,-83.1079838,3
18270,40.0899013,-83.06406059999999,48
18271,40.08977470000001,-83.0636705,48
18272,40.0896919,-83.06370720000001,48
18275,40.0898464,-83.0637992,48
18276,40.09469779999999,-83.0636706,-1
18277,40.1003387,-83.10793149999999,3
18278,40.0999433,-83.107476,3
18279,40.00997589999999,-82.9728815,-1
18280,40.009997999999996,-82.97287,-1
18281,40.0297335,-82.9757743,-1
18282,40.023840500000006,-82.995832,-1
18283,40.0297435,-82.9758238,-1
18284,40.0099937,-82.97287970000001,-1
18285,39.9116595,-82.800834,-1
18286,40.050596500000005,-82.9136427,41
18287,39.911638,-82.80076600000001,-1
18288,39.9412189,-82.78918490000001,-1
18289,39.911633,-82.800776,-1
18290,39.941224600000005,-82.78924029999999,-1
18291,39.9120792,-82.8645623,-1
18292,39.911644,-82.800951,-1
18293,39.945706099999995,-82.8371145,-1
18294,39.9832251,-82.9998713,-1
18295,39.98065,-82.997437,-1
18296,39.979524299999994,-83.0026772,-1
18297,39.934641,-82.79224,-1
18298,39.94122279999999,-82.7891865,-1
18299,39.911714,-82.8010168,-1
18300,40.009979799999996,-82.97287,-1
18301,39.9974766,-82.9770918,-1
18302,40.0099896,-82.9728758,-1
18303,39.9085669,-82.82344,-1
18304,39.9116471,-82.8008321,-1
18305,40.0099723,-82.9728858,-1
18306,40.0099821,-82.97287209999999,-1
18307,40.009997,-82.972861,-1
18308,40.0297447,-82.9758367,-1
18309,39.941145,-82.789135,-1
18310,39.905810200000005,-82.7773694,-1
18311,39.911641700000004,-82.8007675,-1
18312,39.9412033,-82.7891925,-1
18313,40.009816,-82.973078,-1
18314,40.0098354,-82.9730833,-1
18315,40.009856,-82.973074,-1
18316,40.0617683,-82.95244709999999,-1
18317,39.941233399999994,-82.7891147,-1
18318,39.911738,-82.800791,-1
18319,40.0099783,-82.97288,-1
18320,39.9781274,-82.8468684,-1
18321,39.908652000000004,-82.823463,-1
18322,39.911773499999995,-82.8008314,-1
18323,40.09993529999999,-82.79561650000001,-1
18324,40.0070327,-83.05262909999999,39
18325,40.12911870000001,-83.11535740000001,-1
18326,40.0988746,-83.1022817,-1
18327,40.120048100000005,-83.1185526,-1
18328,40.087081899999994,-82.9796312,-1
18329,40.1583713,-83.0751397,-1
18330,40.158111700000006,-83.07605509999999,-1
18331,40.1291333,-83.11531,-1
18332,39.9820033,-83.00500809999998,-1
18333,39.9077215,-82.9970286,-1
18334,40.1260638,-83.11966070000001,-1
18335,40.154554600000004,-83.1324302,-1
18336,40.1291311,-83.1153197,-1
18339,40.1086299,-83.02123329999999,-1
18340,40.1544333,-83.13239140000002,-1
18341,40.1291373,-83.1153255,-1
18345,40.1291321,-83.11533659999999,-1
18347,40.01713779999999,-83.03219440000001,-1
18348,40.1495761,-82.9758083,1
18349,40.142891799999994,-82.9876688,-1
18350,40.141892,-82.97963100000001,-1
18354,40.0620315,-83.0939542,-1
18361,40.0505775,-82.895563,-1
18362,39.984924,-82.77597800000001,-1
18363,40.036305,-83.006049,-1
18364,40.10392589999999,-83.1633503,15
18365,40.1029688,-83.1589625,-1
18366,40.1347581,-83.118205,-1
18367,40.0362607,-83.0060688,-1
18368,40.0126651,-82.9947593,-1
18369,40.035364,-83.000729,-1
18370,40.0663026,-83.0240692,-1
18371,40.065347700000004,-83.01976690000001,-1
18372,40.03627,-83.006056,-1
18373,40.050543,-82.89543,-1
18374,39.9848593,-82.7752993,-1
18375,40.0362771,-83.0060753,-1
18376,39.985395000000004,-82.775046,-1
18377,39.9810659,-82.83506700000001,-1
18378,40.0362848,-83.006077,-1
18379,39.9851656,-82.77564559999999,-1
18380,40.036339,-83.006064,-1
18381,39.985288,-82.773624,-1
18382,39.9850304,-82.7751348,-1
18383,40.036263299999995,-83.0060551,-1
18385,40.2355076,-82.95221,-1
18386,40.0531505,-82.915862,-1
18387,40.226257399999994,-82.9572881,-1
18388,40.2355147,-82.9522293,-1
18390,40.164738899999996,-83.0189495,-1
18392,40.2355067,-82.95222659999999,-1
18393,40.104471200000006,-83.1582717,-1
18397,40.0569553,-82.88684690000001,-1
18398,40.069633700000004,-82.9190734,-1
18399,40.0534015,-82.9083492,-1
18400,40.053854,-82.9065301,20
18401,40.0847757,-82.8961277,-1
18402,40.0696118,-82.919046,-1
18403,40.1228527,-82.9745714,-1
18404,40.069622700000004,-82.91903559999999,-1
18405,40.122868100000005,-82.9745782,-1
18406,40.0696202,-82.919042,-1
18407,40.0539243,-82.90642170000001,20
18408,40.0696062,-82.91903429999999,-1
18409,40.048745399999994,-82.9178662,-1
18410,40.069615,-82.9190454,-1
18411,40.063724900000004,-82.9154932,-1
18422,40.071593299999996,-82.9575096,-1
18423,40.0716857,-82.9575027,-1
18424,40.0687471,-82.952248,-1
18425,39.994802500000006,-83.0210478,42
18426,40.071687700000005,-82.9575015,-1
18427,39.880725899999995,-82.99594870000001,-1
18428,40.070769399999996,-82.95606540000001,-1
18429,39.9814175,-82.8217583,-1
18430,40.071630799999994,-82.9575157,-1
18431,40.071692,-82.957497,-1
18433,40.1088354,-82.97124050000001,-1
18434,40.002534000000004,-83.00783929999999,-1
18435,39.99481,-83.02042940000001,42
18436,40.10867879999999,-82.9268111,-1
18437,40.108821899999995,-82.97124559999999,-1
18438,40.0716834,-82.9575065,-1
18439,40.1170458,-82.9285301,-1
18440,40.071613799999994,-82.9575004,-1
18441,40.14942670000001,-82.987524,-1
18442,40.1473563,-82.9863895,-1
18443,40.0717001,-82.9575122,-1
18449,40.0716143,-82.9575212,-1
18450,40.107800899999994,-83.01346109999999,-1
18451,40.071682200000005,-82.9575083,-1
18453,39.9540953,-82.7875894,-1
18454,39.981782,-82.910604,-1
18455,39.954065299999996,-82.78767009999999,-1
18456,40.005142600000006,-82.790541,-1
18457,40.0038804,-82.77192409999999,-1
18458,39.9546194,-82.91842079999999,-1
18459,39.954626,-82.918437,-1
18460,40.003917799999996,-82.7718515,-1
18461,40.0057146,-82.7900642,-1
18462,40.057163,-82.86484899999999,-1
18463,40.00391,-82.77184399999999,-1
18464,39.954049,-82.7876778,-1
18465,39.98167,-82.9107434,-1
18466,39.9499869,-82.9977713,-1
18467,39.954093,-82.78758499999999,-1
18468,40.0039125,-82.7718334,-1
18469,39.954109499999994,-82.7875844,-1
18470,39.981783,-82.910604,-1
18471,39.953947,-82.787601,-1
18472,40.0038847,-82.7718938,-1
18473,39.95563320000001,-82.7876813,-1
18474,39.9815479,-82.9109059,-1
18475,40.021246999999995,-82.87958499999999,49
18476,40.1047703,-83.1344155,-1
18477,40.0935445,-83.16641340000001,-1
18478,40.093422600000004,-83.1117739,-1
18479,40.1133181,-83.1535272,-1
18480,40.093414,-83.1117908,-1
18481,39.970984200000004,-83.0034864,-1
18482,40.1093746,-83.1918786,13
18483,40.0989816,-83.1137238,32
18484,40.093413399999996,-83.1118077,-1
18485,40.0935467,-83.16640679999999,-1
18486,40.0934071,-83.1117963,-1
18487,40.032749100000004,-83.14309859999999,-1
18488,40.0330219,-83.1411588,-1
18489,40.093807299999995,-83.1664544,-1
18490,40.0934014,-83.1117921,-1
18491,40.1022831,-83.11360400000001,-1
18492,40.099043,-83.1141364,32
18493,40.093413500000004,-83.111802,-1
18494,40.03885089999999,-83.11848140000001,-1
18495,40.09342,-83.11179270000001,-1
18496,40.0326035,-83.1431879,-1
18497,40.102619700000005,-83.1566313,17
18498,40.0934025,-83.1117965,-1
18499,40.093705799999995,-83.166386,-1
18500,40.0934149,-83.1117991,-1
18501,40.093880600000006,-83.162461,-1
18502,40.093709999999994,-83.16635040000001,-1
18503,40.0934107,-83.11180159999999,-1
18504,40.0937065,-83.1664521,-1
18505,40.0934148,-83.1118,-1
18506,40.0934906,-83.16640179999999,-1
18507,40.093416,-83.1117946,-1
18508,40.031521600000005,-83.0135241,-1
18509,40.0378433,-83.0236541,-1
18510,40.030208,-83.01446800000001,-1
18511,40.02132879999999,-83.0132583,-1
18512,40.032175099999996,-83.0164937,-1
18513,40.03152539999999,-83.0135254,-1
18514,40.037856700000006,-83.0236898,-1
18515,40.022404200000004,-83.0100166,-1
18516,40.0188901,-83.01202950000001,-1
18517,40.0378849,-83.0236795,-1
18518,40.031541299999994,-83.013727,-1
18519,40.0378425,-83.0236709,-1
18520,40.0315237,-83.0135297,-1
18521,40.037874200000005,-83.0236618,-1
18522,40.0315275,-83.01370190000002,-1
18523,40.037812,-83.023678,-1
18524,40.0657099,-83.0203374,-1
18525,40.0378387,-83.0236687,-1
18526,40.031521999999995,-83.01333000000001,-1
18527,40.037878799999994,-83.02365870000001,-1
18528,40.030545000000004,-83.0169938,-1
18529,40.037901,-83.0236503,-1
18530,40.0297622,-83.1150088,-1
18531,40.0374506,-83.0001806,-1
18532,40.030564399999996,-83.0175683,-1
18533,40.037880799999996,-83.0236675,-1
18534,40.031526,-83.01368599999999,-1
18535,40.037827,-83.0236642,-1
18536,40.0059692,-83.0521526,-1
18537,40.03784279999999,-83.0236687,-1
18538,40.037824,-83.023677,-1
18539,40.031534,-83.013694,-1
18540,40.037898999999996,-83.023663,-1
18541,39.9664036,-83.00362790000001,-1
18542,39.9647454,-82.7768931,-1
18543,39.9664845,-83.0035857,-1
18544,39.964718100000006,-82.7770468,-1
18545,39.968911,-83.002811,-1
18546,39.964705,-82.7769887,-1
18554,40.088128999999995,-82.95139590000001,-1
18561,39.9299564,-82.8798824,-1
18578,40.01353220000001,-83.0667542,-1
18579,40.0375138,-83.13182909999999,-1
18581,40.037498,-83.13177270000001,-1
18582,40.0548249,-82.9169507,-1
18583,40.0591879,-82.9179247,-1
18584,40.0510946,-82.9167713,-1
18585,40.0489781,-82.9182617,-1
18586,40.0372704,-83.1317154,-1
18587,40.061389500000004,-83.1967592,-1
18588,40.0588473,-83.18730479999999,-1
18589,40.0374956,-83.1317181,-1
18590,40.025078,-83.07073100000001,-1
18591,40.019026600000004,-83.0836995,-1
18592,40.0252716,-83.0693921,-1
18593,40.0382126,-83.1221856,-1
18594,40.020030600000005,-83.1911242,-1
18595,40.0364087,-83.130936,-1
18596,39.9306023,-82.834561,14
18597,39.930671600000004,-82.8346464,14
18598,39.930800500000004,-82.8340179,14
18599,39.934043100000004,-82.9371135,-1
18600,39.9340526,-82.93684520000001,-1
18601,39.9336809,-82.9369361,-1
18602,39.93403060000001,-82.9367736,-1
18603,39.9337914,-82.9366397,-1
18604,39.9339758,-82.93698020000001,-1
18605,39.934259499999996,-82.93692359999999,-1
18606,39.9305033,-82.8344568,14
18607,39.9306659,-82.83391,14
18608,39.9306329,-82.834414,14
18609,39.9304394,-82.8339279,14
18610,39.930399200000004,-82.8338902,14
18611,40.0375065,-83.1317545,-1
18612,40.1017439,-82.9869235,-1
18613,40.05384960000001,-82.916995,-1
18614,40.107630799999995,-83.0194133,-1
18615,40.1043604,-83.01610490000002,-1
18616,40.1394398,-83.13260759999999,-1
18617,40.1585461,-83.08230400000001,-1
18618,40.1394398,-83.13263020000001,-1
18619,40.1394325,-83.13266390000001,-1
18620,40.1126891,-83.0871911,-1
18621,40.139433600000004,-83.13264759999998,-1
18622,40.0020021,-82.8262456,-1
18623,40.0040114,-82.86109959999999,-1
18624,40.139447499999996,-83.1326512,-1
18625,40.0019929,-82.8261802,-1
18626,40.1394412,-83.1326193,-1
18627,39.957157099999996,-83.0551538,40
18630,39.957061200000005,-83.0549133,40
18634,39.956669,-83.0560196,40
18639,39.9571608,-83.0553108,40
18640,40.0617427,-83.0403821,-1
18641,39.956667700000004,-83.0559135,40
18643,40.08211,-83.12661379999999,-1
18644,40.076506,-83.14646540000001,-1
18645,40.1054688,-83.09613490000001,-1
18646,40.07651,-83.1464449,-1
18647,40.0898861,-83.0507598,-1
18648,40.0754459,-83.1414568,-1
18649,40.0764941,-83.14645340000001,-1
18650,40.1042781,-83.16224820000001,15
18651,40.095782299999996,-83.0763025,-1
18652,40.0764995,-83.1464605,-1
18653,40.0958604,-83.0764186,-1
18654,40.064960600000006,-83.07398509999999,72
18655,40.0765069,-83.1464666,-1
18656,40.07649620000001,-83.14647,-1
18657,40.0820804,-83.1267293,-1
18658,39.9853461,-83.0282224,16
18659,39.9830431,-83.0267427,-1
18660,40.076491299999994,-83.1464569,-1
18661,40.082085,-83.1267307,-1
18662,40.0869819,-83.01787540000001,-1
18663,40.1078019,-83.0280707,-1
18664,40.108746999999994,-83.01788549999999,-1
18665,40.107849,-83.0280649,-1
18666,40.100804600000004,-82.9595641,50
18667,40.1011736,-82.9593978,50
18668,40.107832200000004,-83.02806629999999,-1
18669,40.1526555,-83.0421245,-1
18670,40.112303499999996,-83.01669820000001,-1
18671,40.094145000000005,-82.9341375,-1
18672,40.1078338,-83.02808040000001,-1
18673,39.9916922,-83.04131650000001,-1
18674,39.9931935,-83.04420470000001,21
18675,40.107836400000004,-83.02806690000001,-1
18676,40.107836400000004,-83.02806899999999,-1
18677,40.101671200000006,-83.10856059999999,3
18678,40.107839899999995,-83.02806690000001,-1
18679,40.0877451,-83.0177296,-1
18680,40.1073915,-83.01754790000001,-1
18681,40.1078186,-83.0280813,-1
18682,40.0370809,-83.0080097,-1
18683,40.1078271,-83.02806729999999,-1
18684,40.085435499999996,-83.0183614,-1
18685,40.0901391,-83.0162778,8
18686,40.1078232,-83.02808509999998,-1
18687,39.990489200000006,-83.02633459999998,-1
18688,39.98047570000001,-83.0121564,-1
18689,40.107851700000005,-83.0280581,-1
18690,39.90736879999999,-82.793881,-1
18691,40.087102,-82.8766196,-1
18692,40.0870876,-82.876451,-1
18693,40.1044906,-82.8224651,-1
18694,40.0652601,-82.99789870000001,-1
18695,40.0870604,-82.8765131,-1
18697,39.936680100000004,-82.9457803,-1
18699,39.9530085,-82.6829462,-1
18700,39.9366693,-82.9456788,-1
18702,39.9528792,-82.6830242,-1
18703,39.936786,-82.9457082,-1
18710,39.9776708,-83.0267599,-1
18711,39.975534,-83.0263137,36
18712,39.9752007,-83.0273443,36
18713,39.974360100000006,-83.0311441,-1
18714,39.9834665,-83.03757159999999,-1
18717,40.1415424,-82.9985366,-1
18718,40.105075,-82.79707859999999,-1
18719,40.081699900000004,-82.8145833,-1
18720,40.1079508,-82.7975378,-1
18721,40.141585,-82.9985746,-1
18722,40.1079313,-82.7975417,-1
18723,40.0894952,-82.8247976,-1
18724,40.1079292,-82.7975446,-1
18725,40.14152070000001,-82.9985507,-1
18726,40.10794779999999,-82.79754770000001,-1
18727,40.0832885,-82.82046700000001,-1
18728,40.107920899999996,-82.7975385,-1
18729,40.141588299999995,-82.99851159999999,-1
18730,40.1079185,-82.7975483,-1
18731,40.069958,-82.86383790000001,-1
18732,40.107935999999995,-82.79755820000001,-1
18733,40.123098999999996,-82.94756009999999,-1
18734,40.1251473,-82.9478004,-1
18735,39.9722351,-82.9168093,-1
18736,40.107935299999994,-82.7975438,-1
18737,39.9510416,-82.99351800000001,-1
18738,40.0527039,-82.9120723,-1
18739,39.9493055,-82.9794917,-1
18740,39.85284779999999,-82.78721309999999,-1
18741,39.956715700000004,-82.92686540000001,-1
18742,39.949303799999996,-82.9795106,-1
18743,39.9932455,-83.0266067,35
18744,39.9888052,-83.0398394,30
18745,39.9493033,-82.979514,-1
18746,39.8528377,-82.7872074,-1
18747,39.9492494,-82.978926,-1
18748,39.8770115,-83.04424820000001,-1
18752,40.036235,-83.034515,11
18753,40.109487,-83.123818,-1
18754,40.0985472,-83.122236,2
18755,40.125895899999996,-83.1273905,-1
18756,40.1193636,-83.0924532,-1
18757,40.098746000000006,-83.115085,32
18758,40.1258945,-83.127394,-1
18759,40.140338,-83.122969,-1
18760,40.0503558,-82.922201,-1
18761,40.0494518,-82.9169128,-1
18762,40.1258708,-83.1273822,-1
18763,40.0991999,-83.1143055,32
18764,40.125869200000004,-83.12737759999999,-1
18765,40.0998067,-83.11387990000001,32
18766,40.109465,-83.12380870000001,-1
18767,40.101717,-83.152916,-1
18768,40.125865600000004,-83.1273755,-1
18769,40.108169000000004,-83.11027800000001,-1
18770,40.030944299999994,-83.03620169999999,51
18771,40.109460600000006,-83.12381140000001,-1
18772,40.106338,-83.162448,-1
18773,40.109477000000005,-83.12380759999999,-1
18774,40.108249,-83.110261,-1
18775,40.1258413,-83.12737440000001,-1
18776,40.0990296,-83.11391579999999,32
18777,40.10946929999999,-83.123812,-1
18778,40.1258589,-83.1273809,-1
18779,40.1002375,-83.107834,3
18780,40.1007666,-83.10802609999999,3
18781,40.1006307,-83.1076441,3
18782,40.100534,-83.107552,3
18783,40.1007997,-83.1080025,3
18784,40.125831,-83.127374,-1
18785,40.0902624,-82.7997287,-1
18786,40.1285936,-83.04150759999999,-1
18787,40.1240864,-83.0362605,-1
18788,40.1247329,-83.0357165,-1
18790,39.98541420000001,-83.0611005,-1
18791,39.9850814,-83.0608835,-1
18792,39.983439600000004,-83.0489412,-1
18793,39.985136100000005,-83.06080859999999,-1
18794,40.12859520000001,-83.04150329999999,-1
18795,40.097410700000005,-83.0864442,23
18796,40.12859,-83.0415071,-1
18797,40.0978191,-83.0854932,23
18798,40.128591,-83.04150990000001,-1
18799,40.1403739,-82.98240390000001,-1
18800,40.1441791,-82.9793477,-1
18801,40.128571799999996,-83.0414973,-1
18802,40.087922600000006,-82.7999311,-1
18803,40.128605799999995,-83.04148590000001,-1
18804,40.090255600000006,-82.79978740000001,-1
18805,40.1268211,-83.0366827,-1
18806,40.0902814,-82.799723,-1
18807,40.128523,-83.04151850000001,-1
18808,40.0902527,-82.7997345,-1
18809,40.0354371,-83.0718432,-1
18810,40.0297464,-83.1263917,-1
18811,40.0296466,-83.1263142,-1
18812,40.029385999999995,-83.1161645,-1
18813,40.0354432,-83.0718455,-1
18814,39.969855700000004,-83.00572740000001,-1
18815,40.035453499999996,-83.0718278,-1
18816,40.0214589,-83.0600478,-1
18817,40.0071453,-83.0476257,-1
18818,40.0354405,-83.0718436,-1
18819,40.1689451,-83.0147,-1
18820,39.9863481,-83.0758147,-1
18821,40.035458899999995,-83.0718345,-1
18822,40.0354681,-83.07182209999999,-1
18823,39.984353799999994,-82.99948979999999,-1
18824,40.035442700000004,-83.07184240000001,-1
18825,40.0540855,-83.04338800000001,-1
18826,40.0551123,-83.0725298,37
18827,40.035435299999996,-83.07184170000001,-1
18828,40.053675299999995,-82.9083123,-1
18829,40.0526016,-82.9167197,-1
18830,40.0540064,-82.924886,-1
18831,40.0354419,-83.0718412,-1
18832,40.0297203,-83.1263847,-1
18833,40.0189989,-83.0579978,-1
18834,40.0354489,-83.07183140000001,-1
18835,40.029743599999996,-83.12638740000001,-1
18836,40.0354886,-83.07188029999999,-1
18837,40.027984499999995,-83.11655209999999,-1
18838,40.0297054,-83.1263222,-1
18839,40.0323036,-83.13822579999999,-1
18840,40.02953839999999,-83.1261527,-1
18841,40.029426799999996,-83.07348950000001,-1
18842,40.064343799999996,-83.0596625,-1
18843,40.0355004,-83.0718902,-1
18844,40.0296513,-83.1265421,-1
18845,40.0354816,-83.0717446,-1
18846,40.092794299999994,-83.0171047,-1
18847,40.091342499999996,-83.0159914,8
18848,40.063906200000005,-83.04557120000001,-1
18849,40.091345399999994,-83.0159576,8
18850,40.0862163,-83.0188552,-1
18851,40.0913297,-83.0159647,8
18852,40.0940304,-83.0190355,-1
18853,40.0913375,-83.0159363,8
18854,40.048618100000006,-83.0209279,-1
18855,40.0913367,-83.0159665,8
18856,39.995194299999994,-83.0205252,42
18857,40.0927142,-83.0171177,-1
18858,40.0913439,-83.0159426,8
18859,40.0948124,-83.01100759999999,-1
18860,40.1027025,-83.018961,-1
18861,40.091335,-83.015976,8
18862,39.9951312,-83.0206234,42
18863,40.0926665,-83.0169693,8
18864,40.0913404,-83.01596640000001,8
18865,40.048612299999995,-83.02089190000001,-1
18866,40.0657845,-83.0203701,-1
18867,40.0913299,-83.0159347,8
18868,40.1058712,-83.0043961,-1
18869,40.0923607,-83.01823309999999,-1
18870,40.0917426,-83.01645699999999,8
18871,39.9955524,-83.02124859999999,42
18872,40.091333399999996,-83.01596190000001,8
18873,39.9950291,-83.0205691,42
18874,40.092543,-83.01711350000001,8
18875,40.0913521,-83.01594759999999,8
18876,40.1855524,-83.0664943,-1
18877,40.1855079,-83.0664284,-1
18878,40.185536799999994,-83.0667426,-1
18879,40.0519175,-82.97466170000001,-1
18880,40.1854314,-83.07825150000001,-1
18881,40.10327879999999,-83.0952259,-1
18882,40.1578217,-83.07536590000001,-1
18883,40.1855925,-83.0667053,-1
18884,40.0862566,-83.0902339,-1
18885,40.239462700000004,-83.0426329,-1
18887,39.925752100000004,-83.11900990000001,-1
18888,40.0304277,-82.87438359999999,-1
18889,40.048738799999995,-82.86500459999999,-1
18890,40.0517747,-82.8630575,-1
18891,40.0304473,-82.8743638,-1
18892,39.9257622,-83.1190656,-1
18893,40.0304002,-82.8743959,-1
18894,40.0304838,-82.8743803,-1
18895,40.0304182,-82.87438859999999,-1
18896,40.060852600000004,-82.8614829,-1
18897,40.0304518,-82.8743808,-1
18898,39.9257973,-83.1190431,-1
18899,40.0304508,-82.8743877,-1
18900,39.85292570000001,-82.8692237,-1
18901,39.85367,-82.8993098,-1
18902,39.8474809,-82.8945808,-1
18903,39.9911836,-83.041078,-1
18904,39.847484200000004,-82.89457900000001,-1
18905,40.0963742,-82.85154109999999,-1
18906,40.106888,-83.0139741,-1
18907,40.0964059,-82.85150209999999,-1
18908,40.0943343,-82.8256375,-1
18909,39.847488,-82.8945482,-1
18910,40.09638029999999,-82.85155490000001,-1
18911,40.1068737,-83.0139906,-1
18912,40.0963789,-82.85155390000001,-1
18913,40.1068541,-83.0135574,-1
18914,40.0963974,-82.8515542,-1
18915,39.847491999999995,-82.8945729,-1
18916,39.8526593,-82.8693986,-1
18917,39.8474824,-82.8945782,-1
18918,39.96797279999999,-83.0048015,52
18919,40.037481299999996,-83.04912540000001,-1
18920,40.020539,-83.060603,-1
18921,40.037465999999995,-83.04913499999999,-1
18922,40.1112774,-82.9419754,-1
18923,40.0374834,-83.0491047,-1
18924,40.037490399999996,-83.0491274,-1
18925,40.020435,-83.0609292,-1
18926,40.03747979999999,-83.049121,-1
18927,39.968182299999995,-83.0050472,52
18928,40.0374674,-83.04912390000001,-1
18929,39.9894993,-83.04747309999999,-1
18930,40.037486,-83.04911700000001,-1
18931,39.9682874,-83.0049436,52
18932,40.0293945,-83.11620040000001,-1
18933,40.0312325,-83.1384561,-1
18934,39.9678475,-83.0049092,52
18935,40.037464,-83.04913499999999,-1
18936,40.059673,-83.048335,-1
18937,40.0374812,-83.04911750000001,-1
18938,39.968400200000005,-83.00492159999999,52
18939,40.037462,-83.049124,-1
18940,40.0469596,-83.0613913,-1
18941,40.037476,-83.049138,-1
18942,39.9690824,-83.00648000000001,-1
18943,40.04966760000001,-83.0117937,-1
18945,40.051439200000004,-83.05043520000001,-1
18946,40.054821000000004,-83.0727773,37
18947,40.0496638,-83.0118517,-1
18948,40.1501093,-82.9774628,-1
18949,40.1487152,-82.97576009999999,-1
18950,40.1443166,-82.95800390000001,-1
18951,40.0496624,-83.0118092,-1
18952,40.04957460000001,-83.0501895,-1
18953,40.057933,-83.0764059,-1
18954,40.055054600000005,-83.0726767,37
18955,40.049646,-83.0117977,-1
18957,40.049655,-83.0117928,-1
18959,40.0496499,-83.01183780000001,-1
18961,40.0496521,-83.0118384,-1
18964,39.9995049,-83.03286829999999,-1
18965,40.002453100000004,-83.0324131,-1
18967,40.002654,-83.03264820000001,-1
18968,40.1108919,-83.0248792,-1
18969,40.129445200000006,-82.9319605,-1
18970,40.135112299999996,-82.9457125,-1
18971,40.123889399999996,-82.95211280000001,-1
18972,40.129424,-82.93257309999998,-1
18973,40.143246399999995,-82.9242766,-1
18974,40.1293876,-82.93175450000001,-1
18975,40.1238862,-82.9521151,-1
18976,40.0502294,-82.92338050000001,-1
18977,40.083626,-82.899755,-1
18978,40.084828,-82.885216,-1
18979,40.1465874,-82.9829661,-1
18980,40.1400764,-82.9817792,-1
18981,40.084807399999995,-82.8852694,-1
18982,40.083415,-82.901848,-1
18983,40.084796600000004,-82.885265,-1
18984,40.083409,-82.901859,-1
18985,40.084842,-82.895973,-1
18986,40.0834276,-82.9018392,-1
18987,40.109316,-82.9274864,-1
18988,40.148807500000004,-82.9207722,-1
18989,40.0848148,-82.8852317,-1
18990,39.9561261,-82.8209109,-1
18991,40.0833414,-82.90171529999999,-1
18992,40.084806799999996,-82.8852432,-1
18993,40.0837016,-82.9020985,-1
18994,40.052011799999995,-83.0216796,-1
18996,40.0520328,-83.02171369999999,-1
18997,40.1332234,-83.1761166,-1
18998,40.033578799999994,-83.16014940000001,-1
18999,40.0570083,-83.0003163,-1
19000,40.0520157,-83.02167850000001,-1
19001,40.1334908,-83.1758087,-1
19002,40.0515784,-83.0205271,-1
19003,40.0519446,-83.0216822,-1
19005,40.05202379999999,-83.0216713,-1
19007,40.0520079,-83.0216654,-1
19009,40.0520177,-83.02169690000001,-1
19011,40.1094687,-83.00172359999999,-1
19012,40.1094202,-82.99935409999999,-1
19013,40.0581827,-83.1619749,-1
19014,40.1005134,-83.0927303,-1
19015,40.058177799999996,-83.1619895,-1
19016,39.9281398,-83.0438311,-1
19017,40.0581777,-83.1619132,-1
19018,40.0736547,-83.138323,-1
19019,40.1096486,-83.1909819,13
19020,40.0581722,-83.16192459999999,-1
19021,40.0927037,-83.0897941,-1
19022,40.1042865,-83.0894887,-1
19023,40.0581941,-83.1619817,-1
19024,40.0147458,-82.7669137,-1
19025,40.0574838,-82.8458958,-1
19026,40.0091276,-82.86890129999999,-1
19027,40.0201949,-82.87715240000001,-1
19028,40.0574739,-82.8459172,-1
19029,40.020200200000005,-82.8771527,-1
19030,40.0558445,-82.8647801,-1
19031,40.0523325,-82.866602,60
19032,40.0575065,-82.8459196,-1
19033,40.0119566,-82.8653679,-1
